"Time","Node 5 : eS1100 Soil Moisture : Port 4 : [Soil Moisture] (centiBar)"
"08/13/2013 10:00","-0.30"
"08/13/2013 10:16","-0.38"
"08/13/2013 10:32","-0.38"
"08/13/2013 10:48","-0.54"
"08/13/2013 11:04","-0.46"
"08/13/2013 11:21","-0.38"
"08/13/2013 11:37","-0.14"
"08/13/2013 11:53","-0.22"
"08/13/2013 12:09","-0.30"
"08/13/2013 12:25","-0.46"
"08/13/2013 12:41","-0.14"
"08/13/2013 12:57","-0.30"
"08/13/2013 16:44","0.02"
"08/13/2013 17:00","-0.30"
"08/13/2013 17:16","-0.30"
"08/13/2013 17:48","-0.22"
"08/13/2013 18:04","-0.30"
"08/13/2013 18:36","-0.30"
"08/13/2013 18:53","-0.30"
"08/13/2013 19:09","-0.30"
"08/13/2013 19:25","-0.30"
"08/13/2013 19:41","0.02"
"08/13/2013 19:57","-0.22"
"08/13/2013 20:13","-0.22"
"08/13/2013 20:29","-0.30"
"08/13/2013 20:46","-0.30"
